env.Powergrid-0.0-load-0-15.p_mw,0.011372670000000001
env.Powergrid-0.0-load-1-17.p_mw,0.0681226875
env.Powergrid-0.0-load-10-35.p_mw,0.8623124999999999
env.Powergrid-0.0-load-11-37.p_mw,0.8623124999999999
env.Powergrid-0.0-load-12-40.p_mw,1.0635187499999998
env.Powergrid-0.0-load-13-44.p_mw,0.270540774
env.Powergrid-0.0-load-14-45.p_mw,0.2997973125
env.Powergrid-0.0-load-15-47.p_mw,0.050418837
env.Powergrid-0.0-load-16-48.p_mw,0.10235402999999998
env.Powergrid-0.0-load-17-49.p_mw,0.24564967199999996
env.Powergrid-0.0-load-18-50.p_mw,0.7329656249999998
env.Powergrid-0.0-load-19-52.p_mw,0.3224151945
env.Powergrid-0.0-load-2-19.p_mw,0.7401712725
env.Powergrid-0.0-load-20-53.p_mw,0.7473375
env.Powergrid-0.0-load-21-56.p_mw,0.058948339499999995
env.Powergrid-0.0-load-22-57.p_mw,0.35067375
env.Powergrid-0.0-load-23-59.p_mw,0.08075844
env.Powergrid-0.0-load-24-60.p_mw,0.06728829750000001
env.Powergrid-0.0-load-25-61.p_mw,0.07787420999999999
env.Powergrid-0.0-load-26-62.p_mw,0.068067828
env.Powergrid-0.0-load-27-63.p_mw,0.7329656249999998
env.Powergrid-0.0-load-28-65.p_mw,0.6323624999999999
env.Powergrid-0.0-load-29-67.p_mw,0.5748749999999999
env.Powergrid-0.0-load-3-20.p_mw,0.9485437499999999
env.Powergrid-0.0-load-30-69.p_mw,0.0037908899999999995
env.Powergrid-0.0-load-31-70.p_mw,0.22290433199999998
env.Powergrid-0.0-load-32-71.p_mw,0.83356875
env.Powergrid-0.0-load-33-73.p_mw,0.1010272185
env.Powergrid-0.0-load-34-74.p_mw,0.07210575
env.Powergrid-0.0-load-35-75.p_mw,0.07210575
env.Powergrid-0.0-load-36-76.p_mw,0.07210575
env.Powergrid-0.0-load-37-77.p_mw,0.07210575
env.Powergrid-0.0-load-38-78.p_mw,0.07210575
env.Powergrid-0.0-load-39-80.p_mw,0.022420125000000003
env.Powergrid-0.0-load-4-24.p_mw,0.65203308
env.Powergrid-0.0-load-5-25.p_mw,0.991659375
env.Powergrid-0.0-load-6-28.p_mw,0.8709356249999999
env.Powergrid-0.0-load-7-30.p_mw,0.9485437499999999
env.Powergrid-0.0-load-8-32.p_mw,0.003376979999999999
env.Powergrid-0.0-load-9-33.p_mw,1.2216093749999999
env.Powergrid-0.0-sgen-0-16.p_mw_flex,2.1005323042869994
env.Powergrid-0.0-sgen-1-17.p_mw_flex,0.0
env.Powergrid-0.0-sgen-10-35.p_mw_flex,0.0
env.Powergrid-0.0-sgen-11-37.p_mw_flex,0.0
env.Powergrid-0.0-sgen-12-39.p_mw_flex,2.1005323042869994
env.Powergrid-0.0-sgen-13-40.p_mw_flex,0.0
env.Powergrid-0.0-sgen-14-43.p_mw_flex,4.201064608573999
env.Powergrid-0.0-sgen-15-45.p_mw_flex,0.0
env.Powergrid-0.0-sgen-16-50.p_mw_flex,0.0
env.Powergrid-0.0-sgen-17-53.p_mw_flex,0.0
env.Powergrid-0.0-sgen-18-55.p_mw_flex,3.8723274
env.Powergrid-0.0-sgen-19-57.p_mw_flex,0.0
env.Powergrid-0.0-sgen-2-20.p_mw_flex,0.0
env.Powergrid-0.0-sgen-20-63.p_mw_flex,0.0
env.Powergrid-0.0-sgen-21-65.p_mw_flex,0.0
env.Powergrid-0.0-sgen-22-67.p_mw_flex,0.0
env.Powergrid-0.0-sgen-23-71.p_mw_flex,0.0
env.Powergrid-0.0-sgen-24-80.p_mw_flex,0.0
env.Powergrid-0.0-sgen-3-22.p_mw_flex,2.1005323042869994
env.Powergrid-0.0-sgen-4-23.p_mw_flex,2.1005323042869994
env.Powergrid-0.0-sgen-5-25.p_mw_flex,0.0
env.Powergrid-0.0-sgen-6-28.p_mw_flex,0.0
env.Powergrid-0.0-sgen-7-30.p_mw_flex,0.0
env.Powergrid-0.0-sgen-8-32.p_mw_flex,0.0
env.Powergrid-0.0-sgen-9-33.p_mw_flex,0.0
env.Powergrid-0.0-load-0-15.p_mw,0.011116440000000002
env.Powergrid-0.0-load-1-17.p_mw,0.06313999949999999
env.Powergrid-0.0-load-10-35.p_mw,0.7992404999999999
env.Powergrid-0.0-load-11-37.p_mw,0.7992404999999999
env.Powergrid-0.0-load-12-40.p_mw,0.9857299499999999
env.Powergrid-0.0-load-13-44.p_mw,0.272081439
env.Powergrid-0.0-load-14-45.p_mw,0.2778692805
env.Powergrid-0.0-load-15-47.p_mw,0.04928288399999999
env.Powergrid-0.0-load-16-48.p_mw,0.10004795999999998
env.Powergrid-0.0-load-17-49.p_mw,0.24011510399999994
env.Powergrid-0.0-load-18-50.p_mw,0.6793544249999999
env.Powergrid-0.0-load-19-52.p_mw,0.315151074
env.Powergrid-0.0-load-2-19.p_mw,0.72349497
env.Powergrid-0.0-load-20-53.p_mw,0.6926751
